date,device,sex,funnel_step,step_order,user_count,conversion_rate_from_previous,min_date,max_date
2015-03-26,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-27,Desktop,Female,Home,1,243,100.0,2015-01-01,2015-04-30
2015-03-27,Desktop,Female,Search,2,121,49.79,2015-01-01,2015-04-30
2015-03-27,Desktop,Female,Payment,3,7,5.79,2015-01-01,2015-04-30
2015-03-27,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-27,Desktop,Male,Home,1,215,100.0,2015-01-01,2015-04-30
2015-03-27,Desktop,Male,Search,2,106,49.3,2015-01-01,2015-04-30
2015-03-27,Desktop,Male,Payment,3,2,1.89,2015-01-01,2015-04-30
2015-03-27,Desktop,Male,Confirmation,4,1,50.0,2015-01-01,2015-04-30
2015-03-27,Mobile,Female,Home,1,117,100.0,2015-01-01,2015-04-30
2015-03-27,Mobile,Female,Search,2,20,17.09,2015-01-01,2015-04-30
2015-03-27,Mobile,Female,Payment,3,2,10.0,2015-01-01,2015-04-30
2015-03-27,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-27,Mobile,Male,Home,1,118,100.0,2015-01-01,2015-04-30
2015-03-27,Mobile,Male,Search,2,18,15.25,2015-01-01,2015-04-30
2015-03-27,Mobile,Male,Payment,3,4,22.22,2015-01-01,2015-04-30
2015-03-27,Mobile,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-03-28,Desktop,Female,Home,1,220,100.0,2015-01-01,2015-04-30
2015-03-28,Desktop,Female,Search,2,105,47.73,2015-01-01,2015-04-30
2015-03-28,Desktop,Female,Payment,3,2,1.9,2015-01-01,2015-04-30
2015-03-28,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-28,Desktop,Male,Home,1,248,100.0,2015-01-01,2015-04-30
2015-03-28,Desktop,Male,Search,2,118,47.58,2015-01-01,2015-04-30
2015-03-28,Desktop,Male,Payment,3,3,2.54,2015-01-01,2015-04-30
2015-03-28,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-28,Mobile,Female,Home,1,124,100.0,2015-01-01,2015-04-30
2015-03-28,Mobile,Female,Search,2,26,20.97,2015-01-01,2015-04-30
2015-03-28,Mobile,Female,Payment,3,2,7.69,2015-01-01,2015-04-30
2015-03-28,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-28,Mobile,Male,Home,1,136,100.0,2015-01-01,2015-04-30
2015-03-28,Mobile,Male,Search,2,25,18.38,2015-01-01,2015-04-30
2015-03-28,Mobile,Male,Payment,3,6,24.0,2015-01-01,2015-04-30
2015-03-28,Mobile,Male,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-03-29,Desktop,Female,Home,1,222,100.0,2015-01-01,2015-04-30
2015-03-29,Desktop,Female,Search,2,101,45.5,2015-01-01,2015-04-30
2015-03-29,Desktop,Female,Payment,3,1,0.99,2015-01-01,2015-04-30
2015-03-29,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-29,Desktop,Male,Home,1,260,100.0,2015-01-01,2015-04-30
2015-03-29,Desktop,Male,Search,2,116,44.62,2015-01-01,2015-04-30
2015-03-29,Desktop,Male,Payment,3,2,1.72,2015-01-01,2015-04-30
2015-03-29,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-29,Mobile,Female,Home,1,116,100.0,2015-01-01,2015-04-30
2015-03-29,Mobile,Female,Search,2,23,19.83,2015-01-01,2015-04-30
2015-03-29,Mobile,Female,Payment,3,10,43.48,2015-01-01,2015-04-30
2015-03-29,Mobile,Female,Confirmation,4,1,10.0,2015-01-01,2015-04-30
2015-03-29,Mobile,Male,Home,1,128,100.0,2015-01-01,2015-04-30
2015-03-29,Mobile,Male,Search,2,23,17.97,2015-01-01,2015-04-30
2015-03-29,Mobile,Male,Payment,3,3,13.04,2015-01-01,2015-04-30
2015-03-29,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-30,Desktop,Female,Home,1,285,100.0,2015-01-01,2015-04-30
2015-03-30,Desktop,Female,Search,2,132,46.32,2015-01-01,2015-04-30
2015-03-30,Desktop,Female,Payment,3,4,3.03,2015-01-01,2015-04-30
2015-03-30,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-30,Desktop,Male,Home,1,257,100.0,2015-01-01,2015-04-30
2015-03-30,Desktop,Male,Search,2,129,50.19,2015-01-01,2015-04-30
2015-03-30,Desktop,Male,Payment,3,1,0.78,2015-01-01,2015-04-30
2015-03-30,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-30,Mobile,Female,Home,1,107,100.0,2015-01-01,2015-04-30
2015-03-30,Mobile,Female,Search,2,26,24.3,2015-01-01,2015-04-30
2015-03-30,Mobile,Female,Payment,3,6,23.08,2015-01-01,2015-04-30
2015-03-30,Mobile,Female,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-03-30,Mobile,Male,Home,1,128,100.0,2015-01-01,2015-04-30
2015-03-30,Mobile,Male,Search,2,24,18.75,2015-01-01,2015-04-30
2015-03-30,Mobile,Male,Payment,3,4,16.67,2015-01-01,2015-04-30
2015-03-30,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-31,Desktop,Female,Home,1,260,100.0,2015-01-01,2015-04-30
2015-03-31,Desktop,Female,Search,2,121,46.54,2015-01-01,2015-04-30
2015-03-31,Desktop,Female,Payment,3,3,2.48,2015-01-01,2015-04-30
2015-03-31,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-31,Desktop,Male,Home,1,231,100.0,2015-01-01,2015-04-30
2015-03-31,Desktop,Male,Search,2,111,48.05,2015-01-01,2015-04-30
2015-03-31,Desktop,Male,Payment,3,5,4.5,2015-01-01,2015-04-30
2015-03-31,Desktop,Male,Confirmation,4,1,20.0,2015-01-01,2015-04-30
2015-03-31,Mobile,Female,Home,1,118,100.0,2015-01-01,2015-04-30
2015-03-31,Mobile,Female,Search,2,21,17.8,2015-01-01,2015-04-30
2015-03-31,Mobile,Female,Payment,3,10,47.62,2015-01-01,2015-04-30
2015-03-31,Mobile,Female,Confirmation,4,1,10.0,2015-01-01,2015-04-30
2015-03-31,Mobile,Male,Home,1,114,100.0,2015-01-01,2015-04-30
2015-03-31,Mobile,Male,Search,2,23,20.18,2015-01-01,2015-04-30
2015-03-31,Mobile,Male,Payment,3,9,39.13,2015-01-01,2015-04-30
2015-03-31,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-01,Desktop,Female,Home,1,248,100.0,2015-01-01,2015-04-30
2015-04-01,Desktop,Female,Search,2,108,43.55,2015-01-01,2015-04-30
2015-04-01,Desktop,Female,Payment,3,7,6.48,2015-01-01,2015-04-30
2015-04-01,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-01,Desktop,Male,Home,1,268,100.0,2015-01-01,2015-04-30
2015-04-01,Desktop,Male,Search,2,125,46.64,2015-01-01,2015-04-30
2015-04-01,Desktop,Male,Payment,3,9,7.2,2015-01-01,2015-04-30
2015-04-01,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-01,Mobile,Female,Home,1,107,100.0,2015-01-01,2015-04-30
2015-04-01,Mobile,Female,Search,2,22,20.56,2015-01-01,2015-04-30
2015-04-01,Mobile,Female,Payment,3,4,18.18,2015-01-01,2015-04-30
2015-04-01,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-01,Mobile,Male,Home,1,146,100.0,2015-01-01,2015-04-30
2015-04-01,Mobile,Male,Search,2,30,20.55,2015-01-01,2015-04-30
2015-04-01,Mobile,Male,Payment,3,7,23.33,2015-01-01,2015-04-30
2015-04-01,Mobile,Male,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-04-02,Desktop,Female,Home,1,242,100.0,2015-01-01,2015-04-30
2015-04-02,Desktop,Female,Search,2,104,42.98,2015-01-01,2015-04-30
2015-04-02,Desktop,Female,Payment,3,1,0.96,2015-01-01,2015-04-30
2015-04-02,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-02,Desktop,Male,Home,1,245,100.0,2015-01-01,2015-04-30
2015-04-02,Desktop,Male,Search,2,119,48.57,2015-01-01,2015-04-30
2015-04-02,Desktop,Male,Payment,3,4,3.36,2015-01-01,2015-04-30
2015-04-02,Desktop,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-02,Mobile,Female,Home,1,115,100.0,2015-01-01,2015-04-30
2015-04-02,Mobile,Female,Search,2,20,17.39,2015-01-01,2015-04-30
2015-04-02,Mobile,Female,Payment,3,3,15.0,2015-01-01,2015-04-30
2015-04-02,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-02,Mobile,Male,Home,1,133,100.0,2015-01-01,2015-04-30
2015-04-02,Mobile,Male,Search,2,25,18.8,2015-01-01,2015-04-30
2015-04-02,Mobile,Male,Payment,3,5,20.0,2015-01-01,2015-04-30
2015-04-02,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-03,Desktop,Female,Home,1,264,100.0,2015-01-01,2015-04-30
2015-04-03,Desktop,Female,Search,2,131,49.62,2015-01-01,2015-04-30
2015-04-03,Desktop,Female,Payment,3,8,6.11,2015-01-01,2015-04-30
2015-04-03,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-03,Desktop,Male,Home,1,258,100.0,2015-01-01,2015-04-30
2015-04-03,Desktop,Male,Search,2,120,46.51,2015-01-01,2015-04-30
2015-04-03,Desktop,Male,Payment,3,3,2.5,2015-01-01,2015-04-30
2015-04-03,Desktop,Male,Confirmation,4,1,33.33,2015-01-01,2015-04-30
2015-04-03,Mobile,Female,Home,1,133,100.0,2015-01-01,2015-04-30
2015-04-03,Mobile,Female,Search,2,26,19.55,2015-01-01,2015-04-30
2015-04-03,Mobile,Female,Payment,3,5,19.23,2015-01-01,2015-04-30
2015-04-03,Mobile,Female,Confirmation,4,1,20.0,2015-01-01,2015-04-30
2015-04-03,Mobile,Male,Home,1,127,100.0,2015-01-01,2015-04-30
2015-04-03,Mobile,Male,Search,2,28,22.05,2015-01-01,2015-04-30
2015-04-03,Mobile,Male,Payment,3,4,14.29,2015-01-01,2015-04-30
2015-04-03,Mobile,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-04,Desktop,Female,Home,1,239,100.0,2015-01-01,2015-04-30
2015-04-04,Desktop,Female,Search,2,118,49.37,2015-01-01,2015-04-30
2015-04-04,Desktop,Female,Payment,3,3,2.54,2015-01-01,2015-04-30
2015-04-04,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-04,Desktop,Male,Home,1,272,100.0,2015-01-01,2015-04-30
2015-04-04,Desktop,Male,Search,2,139,51.1,2015-01-01,2015-04-30
2015-04-04,Desktop,Male,Payment,3,12,8.63,2015-01-01,2015-04-30
2015-04-04,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-04,Mobile,Female,Home,1,127,100.0,2015-01-01,2015-04-30
2015-04-04,Mobile,Female,Search,2,28,22.05,2015-01-01,2015-04-30
2015-04-04,Mobile,Female,Payment,3,7,25.0,2015-01-01,2015-04-30
2015-04-04,Mobile,Female,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-04-04,Mobile,Male,Home,1,137,100.0,2015-01-01,2015-04-30
2015-04-04,Mobile,Male,Search,2,32,23.36,2015-01-01,2015-04-30
2015-04-04,Mobile,Male,Payment,3,5,15.63,2015-01-01,2015-04-30
2015-04-04,Mobile,Male,Confirmation,4,1,20.0,2015-01-01,2015-04-30
2015-04-05,Desktop,Female,Home,1,243,100.0,2015-01-01,2015-04-30
2015-04-05,Desktop,Female,Search,2,122,50.21,2015-01-01,2015-04-30
2015-04-05,Desktop,Female,Payment,3,6,4.92,2015-01-01,2015-04-30
2015-04-05,Desktop,Female,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-04-05,Desktop,Male,Home,1,247,100.0,2015-01-01,2015-04-30
2015-04-05,Desktop,Male,Search,2,124,50.2,2015-01-01,2015-04-30
2015-04-05,Desktop,Male,Payment,3,3,2.42,2015-01-01,2015-04-30
2015-04-05,Desktop,Male,Confirmation,4,1,33.33,2015-01-01,2015-04-30
2015-04-05,Mobile,Female,Home,1,118,100.0,2015-01-01,2015-04-30
2015-04-05,Mobile,Female,Search,2,25,21.19,2015-01-01,2015-04-30
2015-04-05,Mobile,Female,Payment,3,4,16.0,2015-01-01,2015-04-30
2015-04-05,Mobile,Female,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-05,Mobile,Male,Home,1,114,100.0,2015-01-01,2015-04-30
2015-04-05,Mobile,Male,Search,2,24,21.05,2015-01-01,2015-04-30
2015-04-05,Mobile,Male,Payment,3,7,29.17,2015-01-01,2015-04-30
2015-04-05,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-06,Desktop,Female,Home,1,254,100.0,2015-01-01,2015-04-30
2015-04-06,Desktop,Female,Search,2,125,49.21,2015-01-01,2015-04-30
2015-04-06,Desktop,Female,Payment,3,2,1.6,2015-01-01,2015-04-30
2015-04-06,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-06,Desktop,Male,Home,1,254,100.0,2015-01-01,2015-04-30
2015-04-06,Desktop,Male,Search,2,138,54.33,2015-01-01,2015-04-30
2015-04-06,Desktop,Male,Payment,3,5,3.62,2015-01-01,2015-04-30
2015-04-06,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-06,Mobile,Female,Home,1,124,100.0,2015-01-01,2015-04-30
2015-04-06,Mobile,Female,Search,2,29,23.39,2015-01-01,2015-04-30
2015-04-06,Mobile,Female,Payment,3,3,10.34,2015-01-01,2015-04-30
2015-04-06,Mobile,Female,Confirmation,4,1,33.33,2015-01-01,2015-04-30
2015-04-06,Mobile,Male,Home,1,128,100.0,2015-01-01,2015-04-30
2015-04-06,Mobile,Male,Search,2,25,19.53,2015-01-01,2015-04-30
2015-04-06,Mobile,Male,Payment,3,7,28.0,2015-01-01,2015-04-30
2015-04-06,Mobile,Male,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-04-07,Desktop,Female,Home,1,256,100.0,2015-01-01,2015-04-30
2015-04-07,Desktop,Female,Search,2,126,49.22,2015-01-01,2015-04-30
2015-04-07,Desktop,Female,Payment,3,6,4.76,2015-01-01,2015-04-30
2015-04-07,Desktop,Female,Confirmation,4,2,33.33,2015-01-01,2015-04-30
2015-04-07,Desktop,Male,Home,1,237,100.0,2015-01-01,2015-04-30
2015-04-07,Desktop,Male,Search,2,118,49.79,2015-01-01,2015-04-30
2015-04-07,Desktop,Male,Payment,3,4,3.39,2015-01-01,2015-04-30
2015-04-07,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-07,Mobile,Female,Home,1,142,100.0,2015-01-01,2015-04-30
2015-04-07,Mobile,Female,Search,2,33,23.24,2015-01-01,2015-04-30
2015-04-07,Mobile,Female,Payment,3,9,27.27,2015-01-01,2015-04-30
2015-04-07,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-07,Mobile,Male,Home,1,134,100.0,2015-01-01,2015-04-30
2015-04-07,Mobile,Male,Search,2,24,17.91,2015-01-01,2015-04-30
2015-04-07,Mobile,Male,Payment,3,5,20.83,2015-01-01,2015-04-30
2015-04-07,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-08,Desktop,Female,Home,1,267,100.0,2015-01-01,2015-04-30
2015-04-08,Desktop,Female,Search,2,129,48.31,2015-01-01,2015-04-30
2015-04-08,Desktop,Female,Payment,3,6,4.65,2015-01-01,2015-04-30
2015-04-08,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-08,Desktop,Male,Home,1,261,100.0,2015-01-01,2015-04-30
2015-04-08,Desktop,Male,Search,2,130,49.81,2015-01-01,2015-04-30
2015-04-08,Desktop,Male,Payment,3,3,2.31,2015-01-01,2015-04-30
2015-04-08,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-08,Mobile,Female,Home,1,154,100.0,2015-01-01,2015-04-30
2015-04-08,Mobile,Female,Search,2,35,22.73,2015-01-01,2015-04-30
2015-04-08,Mobile,Female,Payment,3,6,17.14,2015-01-01,2015-04-30
2015-04-08,Mobile,Female,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-04-08,Mobile,Male,Home,1,124,100.0,2015-01-01,2015-04-30
2015-04-08,Mobile,Male,Search,2,23,18.55,2015-01-01,2015-04-30
2015-04-08,Mobile,Male,Payment,3,7,30.43,2015-01-01,2015-04-30
2015-04-08,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-09,Desktop,Female,Home,1,245,100.0,2015-01-01,2015-04-30
2015-04-09,Desktop,Female,Search,2,121,49.39,2015-01-01,2015-04-30
2015-04-09,Desktop,Female,Payment,3,5,4.13,2015-01-01,2015-04-30
2015-04-09,Desktop,Female,Confirmation,4,3,60.0,2015-01-01,2015-04-30
2015-04-09,Desktop,Male,Home,1,242,100.0,2015-01-01,2015-04-30
2015-04-09,Desktop,Male,Search,2,120,49.59,2015-01-01,2015-04-30
2015-04-09,Desktop,Male,Payment,3,2,1.67,2015-01-01,2015-04-30
2015-04-09,Desktop,Male,Confirmation,4,1,50.0,2015-01-01,2015-04-30
2015-04-09,Mobile,Female,Home,1,122,100.0,2015-01-01,2015-04-30
2015-04-09,Mobile,Female,Search,2,22,18.03,2015-01-01,2015-04-30
2015-04-09,Mobile,Female,Payment,3,7,31.82,2015-01-01,2015-04-30
2015-04-09,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-09,Mobile,Male,Home,1,128,100.0,2015-01-01,2015-04-30
2015-04-09,Mobile,Male,Search,2,28,21.88,2015-01-01,2015-04-30
2015-04-09,Mobile,Male,Payment,3,8,28.57,2015-01-01,2015-04-30
2015-04-09,Mobile,Male,Confirmation,4,1,12.5,2015-01-01,2015-04-30
2015-04-10,Desktop,Female,Home,1,248,100.0,2015-01-01,2015-04-30
2015-04-10,Desktop,Female,Search,2,128,51.61,2015-01-01,2015-04-30
2015-04-10,Desktop,Female,Payment,3,6,4.69,2015-01-01,2015-04-30
2015-04-10,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-10,Desktop,Male,Home,1,265,100.0,2015-01-01,2015-04-30
2015-04-10,Desktop,Male,Search,2,141,53.21,2015-01-01,2015-04-30
2015-04-10,Desktop,Male,Payment,3,7,4.96,2015-01-01,2015-04-30
2015-04-10,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-10,Mobile,Female,Home,1,117,100.0,2015-01-01,2015-04-30
2015-04-10,Mobile,Female,Search,2,30,25.64,2015-01-01,2015-04-30
2015-04-10,Mobile,Female,Payment,3,1,3.33,2015-01-01,2015-04-30
2015-04-10,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-10,Mobile,Male,Home,1,127,100.0,2015-01-01,2015-04-30
2015-04-10,Mobile,Male,Search,2,32,25.2,2015-01-01,2015-04-30
2015-04-10,Mobile,Male,Payment,3,0,0.0,2015-01-01,2015-04-30
2015-04-10,Mobile,Male,Confirmation,4,0,,2015-01-01,2015-04-30
2015-04-11,Desktop,Female,Home,1,228,100.0,2015-01-01,2015-04-30
2015-04-11,Desktop,Female,Search,2,110,48.25,2015-01-01,2015-04-30
2015-04-11,Desktop,Female,Payment,3,6,5.45,2015-01-01,2015-04-30
2015-04-11,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-11,Desktop,Male,Home,1,270,100.0,2015-01-01,2015-04-30
2015-04-11,Desktop,Male,Search,2,128,47.41,2015-01-01,2015-04-30
2015-04-11,Desktop,Male,Payment,3,2,1.56,2015-01-01,2015-04-30
2015-04-11,Desktop,Male,Confirmation,4,1,50.0,2015-01-01,2015-04-30
2015-04-11,Mobile,Female,Home,1,127,100.0,2015-01-01,2015-04-30
2015-04-11,Mobile,Female,Search,2,35,27.56,2015-01-01,2015-04-30
2015-04-11,Mobile,Female,Payment,3,4,11.43,2015-01-01,2015-04-30
2015-04-11,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-11,Mobile,Male,Home,1,120,100.0,2015-01-01,2015-04-30
2015-04-11,Mobile,Male,Search,2,22,18.33,2015-01-01,2015-04-30
2015-04-11,Mobile,Male,Payment,3,5,22.73,2015-01-01,2015-04-30
2015-04-11,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-12,Desktop,Female,Home,1,250,100.0,2015-01-01,2015-04-30
2015-04-12,Desktop,Female,Search,2,117,46.8,2015-01-01,2015-04-30
2015-04-12,Desktop,Female,Payment,3,5,4.27,2015-01-01,2015-04-30
2015-04-12,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-12,Desktop,Male,Home,1,206,100.0,2015-01-01,2015-04-30
2015-04-12,Desktop,Male,Search,2,96,46.6,2015-01-01,2015-04-30
2015-04-12,Desktop,Male,Payment,3,8,8.33,2015-01-01,2015-04-30
2015-04-12,Desktop,Male,Confirmation,4,1,12.5,2015-01-01,2015-04-30
2015-04-12,Mobile,Female,Home,1,122,100.0,2015-01-01,2015-04-30
2015-04-12,Mobile,Female,Search,2,23,18.85,2015-01-01,2015-04-30
2015-04-12,Mobile,Female,Payment,3,4,17.39,2015-01-01,2015-04-30
2015-04-12,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-12,Mobile,Male,Home,1,126,100.0,2015-01-01,2015-04-30
2015-04-12,Mobile,Male,Search,2,28,22.22,2015-01-01,2015-04-30
2015-04-12,Mobile,Male,Payment,3,5,17.86,2015-01-01,2015-04-30
2015-04-12,Mobile,Male,Confirmation,4,1,20.0,2015-01-01,2015-04-30
2015-04-13,Desktop,Female,Home,1,243,100.0,2015-01-01,2015-04-30
2015-04-13,Desktop,Female,Search,2,136,55.97,2015-01-01,2015-04-30
2015-04-13,Desktop,Female,Payment,3,3,2.21,2015-01-01,2015-04-30
2015-04-13,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-13,Desktop,Male,Home,1,242,100.0,2015-01-01,2015-04-30
2015-04-13,Desktop,Male,Search,2,128,52.89,2015-01-01,2015-04-30
2015-04-13,Desktop,Male,Payment,3,7,5.47,2015-01-01,2015-04-30
2015-04-13,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-13,Mobile,Female,Home,1,114,100.0,2015-01-01,2015-04-30
2015-04-13,Mobile,Female,Search,2,23,20.18,2015-01-01,2015-04-30
2015-04-13,Mobile,Female,Payment,3,10,43.48,2015-01-01,2015-04-30
2015-04-13,Mobile,Female,Confirmation,4,1,10.0,2015-01-01,2015-04-30
2015-04-13,Mobile,Male,Home,1,133,100.0,2015-01-01,2015-04-30
2015-04-13,Mobile,Male,Search,2,26,19.55,2015-01-01,2015-04-30
2015-04-13,Mobile,Male,Payment,3,7,26.92,2015-01-01,2015-04-30
2015-04-13,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-14,Desktop,Female,Home,1,242,100.0,2015-01-01,2015-04-30
2015-04-14,Desktop,Female,Search,2,125,51.65,2015-01-01,2015-04-30
2015-04-14,Desktop,Female,Payment,3,7,5.6,2015-01-01,2015-04-30
2015-04-14,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-14,Desktop,Male,Home,1,224,100.0,2015-01-01,2015-04-30
2015-04-14,Desktop,Male,Search,2,112,50.0,2015-01-01,2015-04-30
2015-04-14,Desktop,Male,Payment,3,4,3.57,2015-01-01,2015-04-30
2015-04-14,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-14,Mobile,Female,Home,1,116,100.0,2015-01-01,2015-04-30
2015-04-14,Mobile,Female,Search,2,24,20.69,2015-01-01,2015-04-30
2015-04-14,Mobile,Female,Payment,3,4,16.67,2015-01-01,2015-04-30
2015-04-14,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-14,Mobile,Male,Home,1,117,100.0,2015-01-01,2015-04-30
2015-04-14,Mobile,Male,Search,2,24,20.51,2015-01-01,2015-04-30
2015-04-14,Mobile,Male,Payment,3,4,16.67,2015-01-01,2015-04-30
2015-04-14,Mobile,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-15,Desktop,Female,Home,1,242,100.0,2015-01-01,2015-04-30
2015-04-15,Desktop,Female,Search,2,120,49.59,2015-01-01,2015-04-30
2015-04-15,Desktop,Female,Payment,3,3,2.5,2015-01-01,2015-04-30
2015-04-15,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-15,Desktop,Male,Home,1,276,100.0,2015-01-01,2015-04-30
2015-04-15,Desktop,Male,Search,2,154,55.8,2015-01-01,2015-04-30
2015-04-15,Desktop,Male,Payment,3,13,8.44,2015-01-01,2015-04-30
2015-04-15,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-15,Mobile,Female,Home,1,130,100.0,2015-01-01,2015-04-30
2015-04-15,Mobile,Female,Search,2,26,20.0,2015-01-01,2015-04-30
2015-04-15,Mobile,Female,Payment,3,6,23.08,2015-01-01,2015-04-30
2015-04-15,Mobile,Female,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-04-15,Mobile,Male,Home,1,127,100.0,2015-01-01,2015-04-30
2015-04-15,Mobile,Male,Search,2,26,20.47,2015-01-01,2015-04-30
2015-04-15,Mobile,Male,Payment,3,2,7.69,2015-01-01,2015-04-30
2015-04-15,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-16,Desktop,Female,Home,1,250,100.0,2015-01-01,2015-04-30
2015-04-16,Desktop,Female,Search,2,136,54.4,2015-01-01,2015-04-30
2015-04-16,Desktop,Female,Payment,3,4,2.94,2015-01-01,2015-04-30
2015-04-16,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-16,Desktop,Male,Home,1,244,100.0,2015-01-01,2015-04-30
2015-04-16,Desktop,Male,Search,2,119,48.77,2015-01-01,2015-04-30
2015-04-16,Desktop,Male,Payment,3,5,4.2,2015-01-01,2015-04-30
2015-04-16,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-16,Mobile,Female,Home,1,113,100.0,2015-01-01,2015-04-30
2015-04-16,Mobile,Female,Search,2,22,19.47,2015-01-01,2015-04-30
2015-04-16,Mobile,Female,Payment,3,7,31.82,2015-01-01,2015-04-30
2015-04-16,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-16,Mobile,Male,Home,1,122,100.0,2015-01-01,2015-04-30
2015-04-16,Mobile,Male,Search,2,14,11.48,2015-01-01,2015-04-30
2015-04-16,Mobile,Male,Payment,3,2,14.29,2015-01-01,2015-04-30
2015-04-16,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-17,Desktop,Female,Home,1,271,100.0,2015-01-01,2015-04-30
2015-04-17,Desktop,Female,Search,2,136,50.18,2015-01-01,2015-04-30
2015-04-17,Desktop,Female,Payment,3,5,3.68,2015-01-01,2015-04-30
